code_muni;n_anos_AA;n_anos_BB;n_anos_sig;classe_persistencia;name_muni;abbrev_state;regiao;inc_sinan_ebl;idhm;ivs;pct_agua_rede;pct_esgoto_adeq;pct_agua_superficial;pct_esgoto_em_corpo_dagua;pct_lixo_coletado
3109402;0;0;0;Sem cluster relevante;Buritizeiro;MG;Norte de Minas;1,92211386979669441;0,624;;89,6526418786693;5,418297455968689;2,31164383561643838;0,00000000000000000;89,3835616438356
3111150;0;0;1;Sem cluster relevante;Campo Azul;MG;Norte de Minas;4,00432376544791246;0,621;;45,2194357366771;0,313479623824451;10,50156739811912310;0,00000000000000000;58,3072100313480
3112703;0;1;1;Sem cluster relevante;Capitão Enéas;MG;Norte de Minas;4,30283644619697991;0,639;;73,0811283621255;53,597200962169254;0,04373496610540127;0,06560244915810190;82,6153509731030
3115474;0;0;0;Sem cluster relevante;Catuti;MG;Norte de Minas;1,37658731999493478;0,621;;49,7079439252336;28,738317757009348;0,05841121495327102;0,00000000000000000;66,0046728971963
3116159;0;0;0;Sem cluster relevante;Chapada Gaúcha;MG;Norte de Minas;12,12997777387670517;0,635;;68,3153013910355;0,953116950025760;16,15146831530138982;0,02575991756826378;67,6197836166924
3116506;0;0;0;Sem cluster relevante;Claro dos Poções;MG;Norte de Minas;5,55645075918975184;0,670;;75,6882373972113;33,571683947086164;6,11369324276010051;0,03575259206292456;73,8291026099392
3117836;0;0;0;Sem cluster relevante;Cônego Marinho;MG;Norte de Minas;99,46386647013524396;0,621;;82,7222924568057;0,168563000421408;2,44416350611040878;0,00000000000000000;58,6177833965445
3118809;0;0;0;Sem cluster relevante;Coração de Jesus;MG;Norte de Minas;9,53772164449892479;0,642;;65,6804733727811;29,639591178052715;3,22754168908015027;0,48413125336202256;47,3480365788058
3120300;0;0;0;Sem cluster relevante;Cristália;MG;Norte de Minas;0,00000000000000000;0,583;;61,4849187935035;37,064965197215777;4,87238979118329407;0,00000000000000000;59,7447795823666
3120870;0;0;0;Sem cluster relevante;Curral de Dentro;MG;Norte de Minas;3,92700718543677896;0,585;;74,1909053666530;52,642359688652199;0,28676771814829988;0,12290045063498567;85,9074149938550
3123809;0;0;0;Sem cluster relevante;Engenheiro Navarro;MG;Norte de Minas;0,00213773934287958;0,655;;69,1503267973856;60,174291938997825;0,00000000000000000;0,00000000000000000;79,5206971677560
3124302;0;0;0;Sem cluster relevante;Espinosa;MG;Norte de Minas;1,00247523314604114;0,627;;83,5885582201676;14,061446595396321;1,27130887026870854;0,03852451122026389;64,1914668207647
3126604;0;0;0;Sem cluster relevante;Francisco Dumont;MG;Norte de Minas;0,57906305404309699;0,625;;72,0283855706682;37,315198107628625;9,10703725606150272;0,00000000000000000;76,6410408042578
3126703;0;1;1;Sem cluster relevante;Francisco Sá;MG;Norte de Minas;3,99184829032732313;0,654;;69,1893246460343;52,875579501315627;2,14258864803909299;0,10023806540533768;66,4202480892119
3127073;0;0;0;Sem cluster relevante;Fruta de Leite;MG;Norte de Minas;2,03736017153683724;0,544;;62,1822690638562;0,309981401115933;8,12151270923744484;0,24798512089274644;60,8183508989461
3127339;0;0;0;Sem cluster relevante;Gameleiras;MG;Norte de Minas;0,54373078332033864;0,650;;75,9015455065827;0,400686891814539;0,11448196908986834;0,05724098454493417;56,7258156840298
3127354;0;0;0;Sem cluster relevante;Glaucilândia;MG;Norte de Minas;6,11038805979178523;0,679;;49,4912118408881;43,200740055504163;1,57261794634597596;0,00000000000000000;59,3894542090657
3127800;0;0;0;Sem cluster relevante;Grão Mogol;MG;Norte de Minas;0,02690922497766545;0,604;;44,7242455775234;26,243496357960456;6,82622268470343396;0,14568158168574402;56,2955254942768
3128253;0;0;0;Sem cluster relevante;Guaraciama;MG;Norte de Minas;0,04061737014752709;0,677;;72,3209477652127;0,215401184706516;1,56165858912224009;0,05385029617662897;64,7280560043080
3129608;0;0;0;Sem cluster relevante;Ibiaí;MG;Norte de Minas;5,10781544163361723;0,614;;75,8355916892502;52,574525745257446;0,90334236675700086;0,72267389340560073;85,0045167118338
3129657;0;0;0;Sem cluster relevante;Ibiracatu;MG;Norte de Minas;0,37038400386060671;0,591;;83,5963923337091;0,676437429537768;0,00000000000000000;0,39458850056369782;67,0236753100338
3130051;1;0;1;Cluster de alto risco esporádico (1-2 anos);Icaraí de Minas;MG;Norte de Minas;3,50631126439188767;0,624;;72,7411477411477;21,245421245421245;1,83150183150183166;0,24420024420024419;54,5787545787546
3130655;0;0;0;Sem cluster relevante;Indaiabira;MG;Norte de Minas;5,33350637680978412;0,610;;57,1362372567192;19,833178869323447;9,22150139017608872;0,13901760889712697;51,7145505097312
3132008;0;0;0;Sem cluster relevante;Itacambira;MG;Norte de Minas;2,48110172268629725;0,628;;37,4056280027454;7,824296499656828;16,67810569663692633;0,13726835964310227;40,7000686341798
3132107;0;0;0;Sem cluster relevante;Itacarambi;MG;Norte de Minas;0,98388438002852008;0,641;;85,6259370314843;47,676161919040474;1,53673163418290848;0,26236881559220393;80,6034482758621
3135050;0;0;0;Sem cluster relevante;Jaíba;MG;Norte de Minas;0,33022644169847609;0,638;;86,7520661157025;27,628099173553718;1,03305785123966953;0,03305785123966942;74,9669421487603
3135100;0;0;1;Sem cluster relevante;Janaúba;MG;Norte de Minas;1,37650654572697362;0,696;;94,5444064725985;32,437106270844481;0,56408778358792766;0,05764400708197802;90,3446288137687
3135209;0;0;0;Sem cluster relevante;Januária;MG;Norte de Minas;72,95640352549773411;0,658;;77,2701845981727;24,477904158120456;6,76859966436695881;0,13052396046988626;60,7122878985642
3135357;0;0;0;Sem cluster relevante;Japonvar;MG;Norte de Minas;12,08814753175819590;0,608;;71,4335664335664;1,188811188811189;0,03496503496503497;0,38461538461538464;62,5874125874126
3135605;0;0;0;Sem cluster relevante;Jequitaí;MG;Norte de Minas;2,90695916612421934;0,643;;79,6348884381339;2,718052738336714;3,56997971602434072;0,08113590263691683;78,6612576064909
3136405;0;0;0;Sem cluster relevante;Joaquim Felício;MG;Norte de Minas;0,02632337198078910;0,637;;65,3898768809850;38,987688098495212;0,75239398084815323;0,13679890560875513;66,3474692202462
3136579;0;0;0;Sem cluster relevante;Josenópolis;MG;Norte de Minas;0,96158540098303502;0,564;;69,3993506493506;51,948051948051940;12,33766233766233711;0,00000000000000000;68,0194805194805
3136801;1;0;1;Cluster de alto risco esporádico (1-2 anos);Juramento;MG;Norte de Minas;7,09069153671056718;0,669;;72,8323699421965;54,913294797687861;8,74277456647398843;0,00000000000000000;79,7687861271676
3136959;0;0;0;Sem cluster relevante;Juvenília;MG;Norte de Minas;6,28384672053428073;0,592;;85,1851851851852;15,359477124183007;7,51633986928104569;0,05446623093681918;76,9063180827887
3137304;0;0;0;Sem cluster relevante;Lagoa dos Patos;MG;Norte de Minas;4,01324793565220883;0,634;;76,7827529021559;66,832504145936980;0,74626865671641784;0,00000000000000000;78,9386401326700
3138104;0;0;0;Sem cluster relevante;Lassance;MG;Norte de Minas;1,56068491725071357;0,629;;71,7136150234742;4,381846635367762;4,34272300469483596;0,00000000000000000;78,9123630672926
3138658;0;0;0;Sem cluster relevante;Lontra;MG;Norte de Minas;4,42851004743666721;0,646;;93,6591809775429;38,309114927344787;0,06605019815059446;0,00000000000000000;77,6750330250991
3138682;0;0;0;Sem cluster relevante;Luislândia;MG;Norte de Minas;59,40423274561897671;0,614;;44,3715295305401;0,403836446239273;3,12973245835436664;0,05047955577990913;50,4795557799091
3139250;0;0;0;Sem cluster relevante;Mamonas;MG;Norte de Minas;0,79099890182160115;0,618;;61,6071428571429;8,928571428571429;0,55272108843537415;0,08503401360544217;56,4625850340136
3139300;0;0;0;Sem cluster relevante;Manga;MG;Norte de Minas;2,01181111223237563;0,642;;79,1074055909760;27,023050514958314;7,65080922020598297;0,03269576589831617;72,6663397090077
3140852;0;0;0;Sem cluster relevante;Matias Cardoso;MG;Norte de Minas;0,00373451648465904;0,616;;72,7556325823224;8,110918544194108;8,73483535528596278;0,00000000000000000;61,6637781629116
3141009;0;0;0;Sem cluster relevante;Mato Verde;MG;Norte de Minas;2,21151112638269609;0,662;;76,5442764578834;24,298056155507560;6,69546436285097268;0,02159827213822894;76,4146868250540
3142007;0;0;0;Sem cluster relevante;Mirabela;MG;Norte de Minas;102,77206718584713485;0,665;;85,0407578761842;49,217889402952189;1,05750165234633164;0,02203128442388191;79,5329367702137
3142254;0;0;0;Sem cluster relevante;Miravânia;MG;Norte de Minas;29,77771433592141292;0,593;;70,2363367799114;0,147710487444609;1,55096011816839008;0,00000000000000000;49,7784342688331
3142700;0;0;0;Sem cluster relevante;Montalvânia;MG;Norte de Minas;2,62312021294087661;0,613;;72,9983319432861;17,243536280233528;20,66305254378648826;0,20850708924103420;69,1201000834028
3142908;0;0;0;Sem cluster relevante;Monte Azul;MG;Norte de Minas;1,07712665963311482;0,659;;72,7837453086580;17,328846900478840;4,08955610198006969;0,95768085932444669;68,8624304387214
3143302;0;0;0;Sem cluster relevante;Montes Claros;MG;Norte de Minas;8,01811144391709973;0,770;;92,0778745415996;93,689095768558744;0,16574929038585054;0,11947761348646727;96,2374911082412
3143450;0;0;0;Sem cluster relevante;Montezuma;MG;Norte de Minas;0,70205358633469939;0,587;;67,0930745478606;33,833259814733132;2,11733568592853993;0,04411116012351125;54,5655050727834
3144656;0;0;0;Sem cluster relevante;Ninheira;MG;Norte de Minas;0,01275697350415290;0,556;;73,4379716269242;7,123453063688499;11,01720495019619683;0,00000000000000000;58,0440688198008
3145059;0;0;0;Sem cluster relevante;Nova Porteirinha;MG;Norte de Minas;0,76173513048018582;0,641;;95,5634427684117;32,298136645962735;0,35492457852706299;0,13309671694764863;80,3904170363798
3145372;0;0;0;Sem cluster relevante;Novorizonte;MG;Norte de Minas;3,33732690388646525;0,616;;83,6835599505562;10,197775030902347;4,63535228677379418;0,00000000000000000;80,1606922126082
3145455;0;0;0;Sem cluster relevante;Olhos-D'água;MG;Norte de Minas;0,00297052430362233;0,626;;68,1420483787957;2,727740607308286;6,53628409675759148;0,00000000000000000;72,7740607308286
3146255;0;0;0;Sem cluster relevante;Padre Carvalho;MG;Norte de Minas;0,64082908273123229;0,599;;81,3683567501527;48,564447159437997;6,29199755650580350;0,00000000000000000;78,9248625534514
3146552;0;0;0;Sem cluster relevante;Pai Pedro;MG;Norte de Minas;0,67177659652694166;0,590;;35,3892821031345;0,252780586450961;3,33670374115267920;0,00000000000000000;38,9282103134479
3147956;0;0;0;Sem cluster relevante;Patis;MG;Norte de Minas;24,14159115326896554;0,614;;89,1148325358852;2,631578947368421;3,22966507177033524;0,23923444976076555;55,7416267942584
3149150;0;0;0;Sem cluster relevante;Pedras de Maria da Cruz;MG;Norte de Minas;17,21847283928046934;0,614;;59,1935945095796;20,102945381755791;3,23134114955676299;0,20017157563625965;62,6251072347727
3150570;0;0;0;Sem cluster relevante;Pintópolis;MG;Norte de Minas;1,72259638884980348;0,594;;50,3514938488576;2,284710017574692;9,88576449912126520;0,13181019332161686;43,4094903339192
3151206;0;0;0;Sem cluster relevante;Pirapora;MG;Norte de Minas;2,11067004377016998;0,731;;97,6672258335081;49,711679597399872;0,10484378276368211;0,39840637450199201;96,9542881107150
3152131;0;0;0;Sem cluster relevante;Ponto Chique;MG;Norte de Minas;0,66389643676451471;0,606;;70,6761006289308;39,701257861635220;1,41509433962264164;0,00000000000000000;70,3616352201258
3152204;0;0;0;Sem cluster relevante;Porteirinha;MG;Norte de Minas;0,16549631166193793;0,651;;79,3898156277436;28,563067017851917;8,17237342698273395;0,02926543751829090;62,9938542581212
3154507;0;0;0;Sem cluster relevante;Riacho dos Machados;MG;Norte de Minas;0,11285310142887378;0,627;;73,5240854762767;41,398044186888811;3,00615718942412169;0,00000000000000000;58,5657370517928
3155603;0;0;0;Sem cluster relevante;Rio Pardo de Minas;MG;Norte de Minas;1,85533262748765937;0,624;;48,0777537796976;20,464362850971924;11,18790496760259323;0,08639308855291576;46,6090712742981
3156502;0;0;0;Sem cluster relevante;Rubelita;MG;Norte de Minas;7,01892128065109500;0,582;;66,1792452830189;20,754716981132077;11,83962264150943433;1,88679245283018870;54,3396226415094
3157005;0;0;0;Sem cluster relevante;Salinas;MG;Norte de Minas;4,85580972795839116;0,679;;91,7203867848509;73,562986838571049;2,81359118990061763;1,21541767391888267;83,2728982003760
3157377;0;0;0;Sem cluster relevante;Santa Cruz de Salinas;MG;Norte de Minas;4,73392194281001455;0,577;;51,7525773195876;34,158075601374570;0,96219931271477666;0,13745704467353953;53,2646048109966
3157609;0;0;0;Sem cluster relevante;Santa Fé de Minas;MG;Norte de Minas;0,00589956009396966;0,615;;69,9838187702265;0,404530744336570;10,03236245954692585;0,00000000000000000;54,3689320388349
3160454;0;0;0;Sem cluster relevante;Santo Antônio do Retiro;MG;Norte de Minas;1,26950961506432702;0,570;;58,0835603996367;27,792915531335151;3,31516802906448671;0,00000000000000000;56,1307901907357
3161106;0;0;0;Sem cluster relevante;São Francisco;MG;Norte de Minas;4,25940237933983390;0,638;;78,2036509187943;41,106192006792405;2,26817878585723820;0,04851719328036874;67,2569591849112
3162252;0;0;0;Sem cluster relevante;São João da Lagoa;MG;Norte de Minas;8,04246755874350150;0,634;;59,9567099567100;0,595238095238095;5,84415584415584366;0,10822510822510822;58,0627705627706
3162401;0;0;0;Sem cluster relevante;São João da Ponte;MG;Norte de Minas;3,91027923039036995;0,569;;88,7552235025959;15,588198049892366;0,34190198809674560;0,11396732936558188;38,2043814106623
3162450;0;0;0;Sem cluster relevante;São João das Missões;MG;Norte de Minas;1,91466769114434698;0,529;;59,6388888888889;0,472222222222222;0,83333333333333337;0,00000000000000000;24,1388888888889
3162658;0;0;0;Sem cluster relevante;São João do Pacuí;MG;Norte de Minas;0,09155222807807445;0,625;;48,0528511821975;1,112656467315716;7,30180806675938854;0,00000000000000000;56,1196105702364
3162708;0;0;0;Sem cluster relevante;São João do Paraíso;MG;Norte de Minas;0,98287817639334085;0,615;;72,4980504289056;41,590850012997137;4,12009357941252929;0,10397712503249285;63,5300233948531
3164209;0;0;0;Sem cluster relevante;São Romão;MG;Norte de Minas;1,44557956870515358;0,640;;73,1055480378890;48,680649526387008;4,33017591339648167;0,43978349120433019;70,2976995940460
3166956;0;0;0;Sem cluster relevante;Serranópolis de Minas;MG;Norte de Minas;0,10917974873323344;0,633;;68,0865006553080;0,131061598951507;7,86369593709043269;0,00000000000000000;53,4076015727392
3168002;0;0;0;Sem cluster relevante;Taiobeiras;MG;Norte de Minas;4,68137514005731603;0,670;;78,1878622570747;60,441527446300711;1,11660415956358694;0,22161609273781110;93,8288441868394
3170008;0;0;0;Sem cluster relevante;Ubaí;MG;Norte de Minas;281,10935877600303456;0,609;;62,4235686492496;3,585325180655920;2,00111172873818788;0,02779321845469705;59,9777654252362
3170651;0;0;0;Sem cluster relevante;Vargem Grande do Rio Pardo;MG;Norte de Minas;4,04200011308545992;0,634;;76,7441860465116;0,281888653981677;0,49330514446793516;0,00000000000000000;67,6532769556025
3170800;0;0;0;Sem cluster relevante;Várzea da Palma;MG;Norte de Minas;1,51648374777100936;0,666;;92,2543886664614;51,709270095472746;0,47736372035725283;0,01539882968894364;91,1225746843240
3170909;0;0;0;Sem cluster relevante;Varzelândia;MG;Norte de Minas;13,55149727927106085;0,594;;71,3741064336775;15,011914217633043;0,07942811755361398;0,00000000000000000;57,4583002382844
3171030;0;0;0;Sem cluster relevante;Verdelândia;MG;Norte de Minas;0,51473571622116920;0,584;;66,0174880763116;23,012718600953896;0,83465818759936405;0,15898251192368840;64,2686804451510
