code_muni;name_muni;uf;regiao;casos_sinan;pessoa_ano;inc_sinan_bruta;inc_sinan_ebg;inc_sinan_ebl;examinados;positivos;posit_bruta;posit_ebl;rme_sinan;rme_pce
2904803;Caatiba;BA;Bahia;0;51292,4927387519;0,0000000000000000;0,09144753028091467;0,48809804231842824;0;0;;;0,0000000000000000;
2910503;Entre Rios;BA;Bahia;1;324228,5677842164;0,3084243954300564;0,32167384984175640;0,46365464165700387;0;0;;;0,1090882586328851;
2922102;Mundo Novo;BA;Bahia;0;176753,9096823870;0,0000000000000000;0,02716087278897955;0,45640368507264023;0;0;;;0,0000000000000000;
2927200;Ruy Barbosa;BA;Bahia;0;239752,4284596423;0,0000000000000000;0,02007462353054229;0,45572798593244213;0;0;;;0,0000000000000000;
2927606;Santa Brígida;BA;Bahia;0;117275,2891158058;0,0000000000000000;0,04073759586843992;0,45411278709689551;0;0;;;0,0000000000000000;
2929701;Sátiro Dias;BA;Bahia;0;136762,7493055449;0,0000000000000000;0,03500472383961087;0,45315052508516629;0;0;;;0,0000000000000000;
2914653;Itabela;BA;Bahia;1;238816,5349110010;0,4187314753447313;0,43589952084983796;0,44078023461289345;0;0;;;0,1481033541994718;
2911501;Gongogi;BA;Bahia;0;50402,9967631711;0,0000000000000000;0,09300827733648119;0,43583830343681601;0;0;;;0,0000000000000000;
2927903;Santa Inês;BA;Bahia;0;84491,7147528737;0,0000000000000000;0,05622979907514819;0,42448959659256191;0;0;;;0,0000000000000000;
2927101;Rodelas;BA;Bahia;0;80078,6211076782;0,0000000000000000;0,05926364108320335;0,42289149997662068;0;0;;;0,0000000000000000;
2905701;Camaçari;BA;Bahia;10;2457504,0087154591;0,4069169354163948;0,40860434278849500;0,42053011872694057;0;0;;;0,1439246069718609;
2910701;Euclides da Cunha;BA;Bahia;1;496150,5406918459;0,2015517303690877;0,21059393909854715;0,41218038168040411;0;0;;;0,0712878994534487;
2927309;Salinas da Margarida;BA;Bahia;2;124497,7378373575;1,6064548920662147;1,62303894753106381;0,41192107784777210;0;0;;;0,5681955427145333;
2919959;Maetinga;BA;Bahia;0;40382,4932137033;0,0000000000000000;0,11514738937272820;0,40800494289289418;0;0;;;0,0000000000000000;
2925303;Porto Seguro;BA;Bahia;5;1305012,3800632930;0,3831381277591788;0,38634497380589855;0,40002847135737357;0;0;;;0,1355141544975194;
2913606;Ilhéus;BA;Bahia;6;1385324,2392918747;0,4331116015891683;0,43607099480015327;0,39717677563105547;0;0;;;0,1531895372452044;
2911204;Gandu;BA;Bahia;1;263192,2851770059;0,3799503466932800;0,39578964463740884;0,39551112072276540;0;0;;;0,1343866513215890;
2922250;Muquém do São Francisco;BA;Bahia;0;88184,0331512008;0,0000000000000000;0,05392032479153405;0,39447194063708091;0;0;;;0,0000000000000000;
2915502;Itajuípe;BA;Bahia;1;158019,5601348091;0,6328330487357916;0,65638703183993807;0,39195741351735491;0;0;;;0,2238300741277863;
2933455;Wanderley;BA;Bahia;1;101905,9260603989;0,9812972009177435;1,01184075411248853;0,38899266234032059;0;0;;;0,3470802064803497;
2931053;Tanque Novo;BA;Bahia;0;139813,3189650725;0,0000000000000000;0,03425021240382928;0,38723229777038837;0;0;;;0,0000000000000000;
2923704;Paratinga;BA;Bahia;2;248824,0982036917;0,8037806685278390;0,81762797865970793;0,38685052352187582;0;0;;;0,2842934435527253;
2916609;Itapitanga;BA;Bahia;0;83225,0268343672;0,0000000000000000;0,05706834409953929;0,37587254481448523;0;0;;;0,0000000000000000;
3129657;Ibiracatu;MG;Norte de Minas;0;42526,9177097092;0,0000000000000000;0,10956608197399102;0,37038400386060671;0;0;;;0,0000000000000000;
2930907;Tabocas do Brejo Velho;BA;Bahia;0;98952,9461056973;0,0000000000000000;0,04815219041918515;0,36921182358657861;0;0;;;0,0000000000000000;
2906808;Cansanção;BA;Bahia;0;294631,9453654473;0,0000000000000000;0,01635706354292914;0,36315135862662096;0;0;;;0,0000000000000000;
2923050;Novo Triunfo;BA;Bahia;0;105550,2011423131;0,0000000000000000;0,04519061672065752;0,35215220730972380;0;0;;;0,0000000000000000;
2930758;Sítio do Mato;BA;Bahia;0;107133,9604579134;0,0000000000000000;0,04453308727004166;0,34215269791122965;0;0;;;0,0000000000000000;
2926905;Rio do Pires;BA;Bahia;0;89361,9151480466;0,0000000000000000;0,05322297862979379;0,34061543642142222;0;0;;;0,0000000000000000;
2928109;Santa Maria da Vitória;BA;Bahia;0;318316,5248927802;0,0000000000000000;0,01514652407246573;0,33941681950899028;0;0;;;0,0000000000000000;
2906501;Candeias;BA;Bahia;2;645070,1309412837;0,3100438082726925;0,31671649507729827;0,33362279475478951;0;0;;;0,1096610373417955;
2914703;Itaberaba;BA;Bahia;1;526636,6414456142;0,1898842430057670;0,19844257290788550;0,33307935123817789;0;0;;;0,0671611640267289;
2903300;Barro Preto;BA;Bahia;0;45728,1251893819;0,0000000000000000;0,10217307090244084;0,33047197832698794;0;0;;;0,0000000000000000;
3135050;Jaíba;MG;Norte de Minas;1;311747,9096337554;0,3207719984954543;0,33448145098333193;0,33022644169847609;0;0;;;0,1134555477859242;
2927408;Salvador;BA;Bahia;71;21559658,8356539421;0,3293187547225232;0,32951738513764151;0,33001364053589544;0;0;;;0,1164784952816003;
2917300;Ituberá;BA;Bahia;0;203123,6085485694;0,0000000000000000;0,02366433552329241;0,32795694701355321;0;0;;;0,0000000000000000;
2905800;Camamu;BA;Bahia;1;266443,1486417790;0,3753145859060747;0,39099150383548198;0,32714922471772562;0;0;;;0,1327470045257845;
2916807;Itarantim;BA;Bahia;0;148509,9362088738;0,0000000000000000;0,03226743902802238;0,32709024888571381;0;0;;;0,0000000000000000;
2904407;Brejolândia;BA;Bahia;1;79432,5213033352;1,2589302008697683;1,29206681718531913;0,32543053452886206;0;0;;;0,4452776932957483;
2910909;Firmino Alves;BA;Bahia;0;42302,0523382528;0,0000000000000000;0,11012581742328215;0,32392197017336666;0;0;;;0,0000000000000000;
2921500;Monte Santo;BA;Bahia;1;393606,8079457596;0,2540606462624507;0,26522061581884016;0,31964944792673688;0;0;;;0,0898600561387865;
2919504;Livramento de Nossa Senhora;BA;Bahia;1;365142,7350916514;0,2738655062516849;0,28579880936517499;0,31901523448477204;0;0;;;0,0968649420061355;
2924405;Pilão Arcado;BA;Bahia;1;286322,8746623366;0,3492560631697030;0,36400610196496425;0,31155778782375471;0;0;;;0,1235302275458297;
2916104;Itaparica;BA;Bahia;0;169706,9056629751;0,0000000000000000;0,02827743575783729;0,30880044696448344;0;0;;;0,0000000000000000;
2900702;Alagoinhas;BA;Bahia;3;1236475,4613881628;0,2426251141799424;0,24620403169871294;0,29456020057973720;0;0;;;0,0858153622043723;
2933208;Vera Cruz;BA;Bahia;0;350264,3620114889;0,0000000000000000;0,01377172929543410;0,29160463416658677;0;0;;;0,0000000000000000;
2926004;Remanso;BA;Bahia;1;332541,0006242197;0,3007147985129290;0,31367430348300701;0,28479225008729769;0;0;;;0,1063614104493029;
2919900;Macururé;BA;Bahia;0;60725,8269864083;0,0000000000000000;0,07763185484947897;0,28048380753697033;0;0;;;0,0000000000000000;
2906402;Candeal;BA;Bahia;0;64436,8836077797;0,0000000000000000;0,07327674921837547;0,27740570123469621;0;0;;;0,0000000000000000;
2906600;Candiba;BA;Bahia;0;110446,9182613404;0,0000000000000000;0,04321769506418751;0,27298603034209334;0;0;;;0,0000000000000000;
2919207;Lauro de Freitas;BA;Bahia;4;1651212,4665534119;0,2422462330574108;0,24492755498501725;0,26964362602041198;0;0;;;0,0856813537326098;
2925204;Pojuca;BA;Bahia;0;291117,7594927908;0,0000000000000000;0,01655335941609278;0,26949120016763423;0;0;;;0,0000000000000000;
2928505;Santa Terezinha;BA;Bahia;0;84546,0640385219;0,0000000000000000;0,05619437095237211;0,26003053415916672;0;0;;;0,0000000000000000;
2902708;Barra;BA;Bahia;1;425501,8179589918;0,2350166222077989;0,24541984021998042;0,24364876785692377;0;0;;;0,0831242743644947;
2908804;Contendas do Sincorá;BA;Bahia;0;33954,8015144642;0,0000000000000000;0,13589722595726828;0,24111904684594668;0;0;;;0,0000000000000000;
2910057;Dias D'ávila;BA;Bahia;1;621992,2777992466;0,1607737002038406;0,16810360775469013;0,24110670404938256;0;0;;;0,0568649018983968;
2913200;Ibotirama;BA;Bahia;0;216534,9197396975;0,0000000000000000;0,02221017456222785;0,23298258377178907;0;0;;;0,0000000000000000;
2905909;Campo Alegre de Lourdes;BA;Bahia;0;242361,4573303954;0,0000000000000000;0,01986003756472927;0,23222726088684884;0;0;;;0,0000000000000000;
2904308;Brejões;BA;Bahia;0;109587,4677163605;0,0000000000000000;0,04355141311515808;0,22491056218699590;0;0;;;0,0000000000000000;
2930154;Serra do Ramalho;BA;Bahia;0;267532,7078035528;0,0000000000000000;0,01800337205956093;0,22210966246407712;0;0;;;0,0000000000000000;
2929354;São José da Vitória;BA;Bahia;0;44117,5704825854;0,0000000000000000;0,10576346870188397;0,22182026703170707;0;0;;;0,0000000000000000;
2912400;Ibipeba;BA;Bahia;0;140776,4570595712;0,0000000000000000;0,03401870517082833;0,21737976364658637;0;0;;;0,0000000000000000;
2912301;Ibicuí;BA;Bahia;0;121474,7748760294;0,0000000000000000;0,03934886319477033;0,21496231583416966;0;0;;;0,0000000000000000;
2906824;Canudos;BA;Bahia;0;132846,1327447158;0,0000000000000000;0,03602359608330768;0,21031572061130013;0;0;;;0,0000000000000000;
2913457;Igrapiúna;BA;Bahia;0;106165,1680901089;0,0000000000000000;0,04493300804112785;0,20984842422125041;0;0;;;0,0000000000000000;
2904753;Buritirama;BA;Bahia;0;164811,0619156741;0,0000000000000000;0,02910879111142414;0,20232175452767998;0;0;;;0,0000000000000000;
2912905;Ibirataia;BA;Bahia;0;137055,2735424028;0,0000000000000000;0,03493093449207521;0,19740847490650248;0;0;;;0,0000000000000000;
2924603;Pindobaçu;BA;Bahia;0;158161,1025989426;0,0000000000000000;0,03031955928740541;0,19190997992542350;0;0;;;0,0000000000000000;
2910727;Eunápolis;BA;Bahia;1;927809,0627055356;0,1077807967389273;0,11279688116191901;0,18297508003545046;0;0;;;0,0381215610844275;
2922300;Muritiba;BA;Bahia;0;236066,7025275598;0,0000000000000000;0,02038579011400488;0,17841631437750016;0;0;;;0,0000000000000000;
2915700;Itamari;BA;Bahia;0;60669,5055189550;0,0000000000000000;0,07770194237950405;0,17570871672968794;0;0;;;0,0000000000000000;
2920452;Mansidão;BA;Bahia;0;111888,6899395684;0,0000000000000000;0,04266920645561945;0,17554588770026230;0;0;;;0,0000000000000000;
2903706;Boa Nova;BA;Bahia;0;105573,8190327055;0,0000000000000000;0,04518066869307990;0,16948313120451786;0;0;;;0,0000000000000000;
3152204;Porteirinha;MG;Norte de Minas;0;304389,0299621414;0,0000000000000000;0,01583568027348229;0,16549631166193793;0;0;;;0,0000000000000000;
2904704;Buerarema;BA;Bahia;0;133054,4683093538;0,0000000000000000;0,03596790821228955;0,16136049582257284;0;0;;;0,0000000000000000;
2931202;Taperoá;BA;Bahia;0;158113,6036229347;0,0000000000000000;0,03032856989379303;0,14540936913401578;0;0;;;0,0000000000000000;
2910776;Feira da Mata;BA;Bahia;0;45664,1786247681;0,0000000000000000;0,10231097298812281;0,14461982147365343;0;0;;;0,0000000000000000;
2926657;Ribeirão do Largo;BA;Bahia;0;62051,3699364455;0,0000000000000000;0,07601807026357664;0,14445762131157636;0;0;;;0,0000000000000000;
2911659;Guajeru;BA;Bahia;0;59782,0295562938;0,0000000000000000;0,07882328403226281;0,14249480714662688;0;0;;;0,0000000000000000;
2900108;Abaíra;BA;Bahia;0;64433,1136108387;0,0000000000000000;0,07328092553188666;0,13997253123058950;0;0;;;0,0000000000000000;
2921054;Matina;BA;Bahia;0;91007,4335661396;0,0000000000000000;0,05227844048216711;0,13091332354755478;0;0;;;0,0000000000000000;
2904209;Botuporã;BA;Bahia;0;85767,8309545036;0,0000000000000000;0,05540956752603898;0,12911715374565638;0;0;;;0,0000000000000000;
3154507;Riacho dos Machados;MG;Norte de Minas;0;73235,7605114299;0,0000000000000000;0,06467433477574498;0,11285310142887378;0;0;;;0,0000000000000000;
2902203;Aramari;BA;Bahia;0;85746,4535783012;0,0000000000000000;0,05542311084211968;0,11244296982087923;0;0;;;0,0000000000000000;
2907103;Carinhanha;BA;Bahia;0;235466,4277120266;0,0000000000000000;0,02043738396331323;0,11155810929715912;0;0;;;0,0000000000000000;
2900207;Abaré;BA;Bahia;0;152925,9830239090;0,0000000000000000;0,03134598217501259;0,10960622445628490;0;0;;;0,0000000000000000;
3166956;Serranópolis de Minas;MG;Norte de Minas;0;37017,2355458195;0,0000000000000000;0,12515212461820766;0,10917974873323344;0;0;;;0,0000000000000000;
2920007;Maiquinique;BA;Bahia;0;76248,8952079492;0,0000000000000000;0,06217479620736381;0,10802677227786055;0;0;;;0,0000000000000000;
2909901;Curaçá;BA;Bahia;0;280456,4280069654;0,0000000000000000;0,01717879897140633;0,10765483768929421;0;0;;;0,0000000000000000;
2917102;Itororó;BA;Bahia;0;148730,1985983480;0,0000000000000000;0,03222019705886314;0,10659993444677669;0;0;;;0,0000000000000000;
2928208;Santana;BA;Bahia;0;207558,5897121875;0,0000000000000000;0,02316283344917993;0,10103325653115031;0;0;;;0,0000000000000000;
2909406;Cotegipe;BA;Bahia;0;108366,9238653025;0,0000000000000000;0,04403429581811880;0,09460657231759186;0;0;;;0,0000000000000000;
2915205;Itagibá;BA;Bahia;0;120521,1324516836;0,0000000000000000;0,03965585018674929;0,09310696801776419;0;0;;;0,0000000000000000;
3162658;São João do Pacuí;MG;Norte de Minas;0;33817,8005932499;0,0000000000000000;0,13642120136463640;0,09155222807807445;0;0;;;0,0000000000000000;
2900504;Érico Cardoso;BA;Bahia;0;85618,6272325311;0,0000000000000000;0,05550423166036859;0,08116215277669882;0;0;;;0,0000000000000000;
2931004;Tanhaçu;BA;Bahia;0;167499,3403342109;0,0000000000000000;0,02864634347389963;0,07603999663133645;0;0;;;0,0000000000000000;
2913705;Inhambupe;BA;Bahia;0;299639,1673313093;0,0000000000000000;0,01608527839432863;0,07518387675524142;0;0;;;0,0000000000000000;
2917359;Jaborandi;BA;Bahia;0;71233,1683615169;0,0000000000000000;0,06644980396020714;0,07516782229558884;0;0;;;0,0000000000000000;
2901007;Amargosa;BA;Bahia;0;300414,7314926228;0,0000000000000000;0,01604398756688876;0,07187279806910034;0;0;;;0,0000000000000000;
2914802;Itabuna;BA;Bahia;1;1625126,1969423962;0,0615336828537658;0,06444844810809545;0,06793046318518449;0;0;;;0,0217641743300679;
2929057;São Félix do Coribe;BA;Bahia;0;123890,5905215754;0,0000000000000000;0,03859204984923307;0,06556943039824990;0;0;;;0,0000000000000000;
2933604;Xique-Xique;BA;Bahia;0;370617,5428829031;0,0000000000000000;0,01301891064336276;0,06365951014866203;0;0;;;0,0000000000000000;
2919801;Macaúbas;BA;Bahia;0;371960,8276257572;0,0000000000000000;0,01297211037766104;0,05912957450994483;0;0;;;0,0000000000000000;
2930303;Serra Dourada;BA;Bahia;0;138961,0934989683;0,0000000000000000;0,03445770330605671;0,05694633561824589;0;0;;;0,0000000000000000;
2907202;Casa Nova;BA;Bahia;0;586930,9916201114;0,0000000000000000;0,00823476541538952;0,05317879828971459;0;0;;;0,0000000000000000;
2923001;Nova Viçosa;BA;Bahia;0;337485,1378431399;0,0000000000000000;0,01429057425481792;0,05077347739338971;0;0;;;0,0000000000000000;
2915809;Itambé;BA;Bahia;0;190973,4252428310;0,0000000000000000;0,02515652052997871;0,04730521775541589;0;0;;;0,0000000000000000;
3128253;Guaraciama;MG;Norte de Minas;0;40524,4366766790;0,0000000000000000;0,11476043777523202;0,04061737014752709;0;0;;;0,0000000000000000;
2926806;Rio do Antônio;BA;Bahia;0;115121,6885652193;0,0000000000000000;0,04148849778786511;0,03873817264986414;0;0;;;0,0000000000000000;
2915353;Itaguaçu da Bahia;BA;Bahia;0;108090,6157511345;0,0000000000000000;0,04414510153545000;0,03619573431996135;0;0;;;0,0000000000000000;
2926707;Rio de Contas;BA;Bahia;0;105695,6699452053;0,0000000000000000;0,04512941371090035;0,03308529681333502;0;0;;;0,0000000000000000;
2932903;Valença;BA;Bahia;0;741076,2832345631;0,0000000000000000;0,00652587192036571;0,03294558698564611;0;0;;;0,0000000000000000;
2928406;Santa Rita de Cássia;BA;Bahia;0;226828,8280894417;0,0000000000000000;0,02120979745318458;0,03127805132805447;0;0;;;0,0000000000000000;
2916708;Itaquara;BA;Bahia;0;66693,1893580036;0,0000000000000000;0,07085984576354722;0,03019809132171559;0;0;;;0,0000000000000000;
2911303;Gentio do Ouro;BA;Bahia;0;89476,8784314135;0,0000000000000000;0,05315588139631058;0,02975740906261532;0;0;;;0,0000000000000000;
3127800;Grão Mogol;MG;Norte de Minas;0;119472,6775827396;0,0000000000000000;0,03999893411952451;0,02690922497766545;0;0;;;0,0000000000000000;
3136405;Joaquim Felício;MG;Norte de Minas;0;34326,4558099480;0,0000000000000000;0,13449585343246698;0,02632337198078910;0;0;;;0,0000000000000000;
2922805;Nova Itarana;BA;Bahia;0;64835,2712759794;0,0000000000000000;0,07283809168187957;0,02343579190825452;0;0;;;0,0000000000000000;
3144656;Ninheira;MG;Norte de Minas;0;84457,2567411202;0,0000000000000000;0,05625228402185201;0,01275697350415290;0;0;;;0,0000000000000000;
2922755;Nova Ibiá;BA;Bahia;0;52792,2424955451;0,0000000000000000;0,08893135638419290;0,01058256032201902;0;0;;;0,0000000000000000;
3108503;Botumirim;MG;Norte de Minas;0;48468,4440931024;0,0000000000000000;0,09659374764327240;0,00765086409998085;0;0;;;0,0000000000000000;
3157609;Santa Fé de Minas;MG;Norte de Minas;0;29481,4702741575;0,0000000000000000;0,15538415147715182;0,00589956009396966;0;0;;;0,0000000000000000;
3140852;Matias Cardoso;MG;Norte de Minas;0;80553,9104640170;0,0000000000000000;0,05892125714830402;0,00373451648465904;0;0;;;0,0000000000000000;
3145455;Olhos-D'água;MG;Norte de Minas;0;46415,0821710609;0,0000000000000000;0,10071474694847903;0,00297052430362233;0;0;;;0,0000000000000000;
3123809;Engenheiro Navarro;MG;Norte de Minas;0;54487,4363686605;0,0000000000000000;0,08624895905685018;0,00213773934287958;0;0;;;0,0000000000000000;
2910305;Elísio Medrado;BA;Bahia;0;64374,9516127557;0,0000000000000000;0,07334541639616514;0,00185164412876466;0;0;;;0,0000000000000000;
3120300;Cristália;MG;Norte de Minas;0;44466,9529455362;0,0000000000000000;0,10496332256523498;0,00000000000000000;0;0;;;0,0000000000000000;
