code_muni;name_muni;uf;regiao;pop_central;casos_sinan;pessoa_ano;inc_sinan_bruta;inc_sinan_ebl;rme_sinan;examinados;positivos;posit_ebl;idhm;ivs;pct_agua_rede;pct_esgoto_adeq;cluster;p_lisa_aj;Gi_cluster;n_anos_AA;classe_persistencia;RR_anual;classe_tendencia
2931509;Teofilândia;BA;Bahia;21176,00000000001;7;176469,0360714149;3,9667015561682923;3,45576776385346474;1,4030036913110704;0;0;;0,566;;82,1733821733822;26,007326007326011;Não significativo;0,4866932668329177;Não significativo;0;Sem cluster relevante;9,14733723825501e-01;Estável
2909505;Cravolândia;BA;Bahia;4415,00000000000;1;39285,2255767378;2,5454862109590017;3,41338273737216102;0,9003265054320591;0;0;;0,599;;80,8523780111180;61,334156886967264;Não significativo;0,2706934210526316;Não significativo;0;Sem cluster relevante;;Não estimável
2918803;Laje;BA;Bahia;21051,99999999998;6;181560,5142160370;3,3046833040253789;3,35701179877561540;1,1688509479499050;0;0;;0,586;;45,4472949621162;21,627010501129867;Não significativo;0,3108540000000000;Não significativo;0;Sem cluster relevante;1,45574579660785e+00;Crescente
2929370;São José do Jacuípe;BA;Bahia;10187,00000000000;4;83618,8588225684;4,7836098893523928;3,35341995344059418;1,6919403281341312;0;0;;0,552;;83,9622641509434;35,193920335429766;Não significativo;0,4891527058823530;Não significativo;0;Sem cluster relevante;;Não estimável
2921302;Milagres;BA;Bahia;11071,00000000000;3;88882,0361300638;3,3752602107472072;3,34248702345480364;1,1938136680461684;0;0;;0,622;;90,7676869041646;3,085800301053688;Não significativo;0,4137836842105263;Não significativo;0;Sem cluster relevante;;Não estimável
3145372;Novorizonte;MG;Norte de Minas;4571,00000000000;2;39657,4054169171;5,0431942760098938;3,33732690388646525;1,7837541052812571;0;0;;0,616;;83,6835599505562;10,197775030902347;Não significativo;0,4609485530546624;Não significativo;0;Sem cluster relevante;;Não estimável
2903276;Barrocas;BA;Bahia;15203,00000000001;6;126350,6441042382;4,7486896822227918;3,33544544655452935;1,6795892150467366;0;0;;0,610;;85,1219043962373;30,312919946246879;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;6,31613646756671e-01;Estável
2930766;Sítio do Quinto;BA;Bahia;14773,00000000000;6;97565,5290689401;6,1497129747130082;3,33294080761405986;2,1751245668102079;0;0;;0,533;;72,2710408123413;32,122632298379223;Não significativo;0,4772403030303030;Não significativo;0;Sem cluster relevante;5,97650640175363e-01;Estável
2920908;Mascote;BA;Bahia;13543,99999999999;4;110233,0663341678;3,6286752541874638;3,31730495109195589;1,2834453775019912;0;0;;0,581;;84,2401500938086;57,348342714196377;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
2930105;Senhor do Bonfim;BA;Bahia;74523,00000000006;20;623658,9511215901;3,2068809345287104;3,20515341264839959;1,1342587096683481;0;0;;0,666;;95,8393753485778;63,253392823944978;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;7,03997672148488e-01;Estável
2924504;Pindaí;BA;Bahia;14731,00000000000;4;125026,0588135684;3,1993330334155128;3,15858857743053401;1,1315890525304171;0;0;;0,603;;38,1227580709446;0,378636907134316;Não significativo;0,4936418604651163;Não significativo;0;Sem cluster relevante;;Não estimável
2907905;Cipó;BA;Bahia;17229,99999999999;5;139622,3816273349;3,5810877466232207;3,15320879882641369;1,2666138998050855;0;0;;0,601;;82,0521800035020;1,523375941166171;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;1,29615710634685e+00;Estável
2918357;João Dourado;BA;Bahia;24853,99999999999;7;203027,0920541728;3,4478157221166437;3,08660059087205196;1,2194762113040518;0;0;;0,593;;91,1030303030303;1,903030303030303;Não significativo;0,4867264705882353;Não significativo;0;Sem cluster relevante;7,26904473034483e-01;Estável
2901957;Apuarema;BA;Bahia;6912,99999999999;4;57406,7799052872;6,9678180984883973;3,04348428455909303;2,4644845028387992;0;0;;0,552;;66,4523905182804;42,748091603053432;Não significativo;0,3448495495495496;Não significativo;0;Sem cluster relevante;;Não estimável
2905156;Caetanos;BA;Bahia;11265,99999999999;3;104925,3986927185;2,8591742679822580;3,03073079922326638;1,0112764964238075;0;0;;0,542;;30,8006535947712;14,351851851851851;Não significativo;0,1800210526315789;Hot spot;0;Sem cluster relevante;;Não estimável
2912202;Ibicoara;BA;Bahia;20784,99999999999;4;164227,6788229842;2,4356430223381982;3,00346064387110046;0,8614754860351697;0;0;;0,591;;56,5364277320799;18,463572267920096;Não significativo;0,4866932668329177;Não significativo;0;Sem cluster relevante;;Não estimável
2924678;Piraí do Norte;BA;Bahia;10974,00000000000;4;85199,1895242468;4,6948803413929685;2,99387083768563178;1,6605571041752085;0;0;;0,533;;44,9036668738347;30,018645121193288;Não significativo;0,3830277027027027;Não significativo;0;Sem cluster relevante;;Não estimável
2932804;Utinga;BA;Bahia;16276,99999999999;5;142957,7002338816;3,4975380772213764;2,98970241606547615;1,2370627745392264;0;0;;0,590;;82,9733378332771;1,805602429969625;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;1,22580745892502e+00;Estável
2928703;Santo Antônio de Jesus;BA;Bahia;103054,99999999997;25;835929,5534547125;2,9906826354781351;2,97803634654373450;1,0577903877318382;0;0;;0,700;;91,6416115453999;73,581008653821016;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;6,27866728875444e-01;Decrescente
2925956;Rafael Jambeiro;BA;Bahia;19662,00000000001;5;170298,5287840515;2,9360206665908963;2,90898892138082488;1,0384567063249599;0;0;;0,564;;62,3419626730885;20,018061408789887;Não significativo;0,4866932668329177;Não significativo;0;Sem cluster relevante;6,20274351060393e-01;Decrescente
3135605;Jequitaí;MG;Norte de Minas;6484,00000000000;2;55797,9888751449;3,5843585769287358;2,90695916612421934;1,2677707771066196;0;0;;0,643;;79,6348884381339;2,718052738336714;Não significativo;0,4437317829457364;Não significativo;0;Sem cluster relevante;;Não estimável
2933158;Várzea Nova;BA;Bahia;13376,99999999999;3;105349,9713078316;2,8476514637427175;2,86717649503824523;1,0072009347377535;0;0;;0,555;;79,9794238683128;59,444444444444443;Não significativo;0,4479010600706714;Não significativo;0;Sem cluster relevante;;Não estimável
2922607;Nilo Peçanha;BA;Bahia;12063,00000000000;3;105265,2129648928;2,8499443600617944;2,83707866313977375;1,0080119213859566;0;0;;0,547;;62,3718546132339;21,481826654240447;Não significativo;0,4866932668329177;Não significativo;0;Sem cluster relevante;;Não estimável
2919926;Madre de Deus;BA;Bahia;18504,00000000000;9;160752,5300429800;5,5986677146503974;2,80352389225754273;1,9802224490178828;0;0;;0,708;;99,5718293223092;91,554702495201539;Não significativo;0,3448495495495496;Não significativo;0;Sem cluster relevante;9,45289813926695e-01;Estável
2929255;São Gabriel;BA;Bahia;18600,00000000001;6;151106,5395119281;3,9707083620470116;2,77501719536616998;1,4044208797127211;0;0;;0,592;;81,7132157902949;1,778748634732407;Não significativo;0,4961303240740740;Não significativo;0;Sem cluster relevante;1,21423642856623e+00;Estável
2914307;Iramaia;BA;Bahia;10752,00000000000;2;77255,9126543957;2,5887986191387040;2,74935731487031276;0,9156459005756642;0;0;;0,571;;57,7090119435396;4,370249728555917;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
2901155;América Dourada;BA;Bahia;15137,00000000000;3;126017,3811321376;2,3806239846028072;2,72065473534817404;0,8420155110554285;0;0;;0,561;;82,2455322455322;1,282051282051282;Não significativo;0,4437317829457364;Não significativo;0;Sem cluster relevante;;Não estimável
2930006;Sebastião Laranjeiras;BA;Bahia;9360,00000000000;3;83918,1762952826;3,5749108625095842;2,71908403275141186;1,2644291649341810;0;0;;0,615;;78,4794219289978;2,356267672007540;Não significativo;0,3549860655737705;Não significativo;0;Sem cluster relevante;;Não estimável
2903508;Belo Campo;BA;Bahia;18412,00000000000;4;143902,3505628366;2,7796627256990871;2,71523593898812310;0,9831536377349164;0;0;;0,575;;38,0128910548656;1,289105486558717;Não significativo;0,4190084905660378;Não significativo;0;Sem cluster relevante;;Não estimável
2907608;Central;BA;Bahia;16348,00000000000;2;135731,6096537817;1,4734961186281617;2,65304981390925088;0,5211686496437135;0;0;;0,596;;92,9619280475026;0,943066713237862;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
2911006;Floresta Azul;BA;Bahia;11059,00000000001;2;87619,8700765899;2,2825872695905254;2,65075127294195045;0,8073403858667546;0;0;;0,557;;78,9228379078198;69,212843086483687;Não significativo;0,4482877192982456;Não significativo;0;Sem cluster relevante;;Não estimável
2911402;Glória;BA;Bahia;15524,00000000000;5;124408,6236977208;4,0190139970912648;2,64678411653182755;1,4215063557230911;0;0;;0,593;;74,4452662721893;23,261834319526628;Não significativo;0,3877430463576159;Não significativo;0;Sem cluster relevante;7,24128709662093e-01;Estável
2909109;Coribe;BA;Bahia;13990,00000000000;3;113833,0258347745;2,6354390371335801;2,64380092988688409;0,9321423971445443;0;0;;0,600;;81,7087845968712;0,581628559967910;Não significativo;0,4814220289855072;Não significativo;0;Sem cluster relevante;;Não estimável
2914505;Irará;BA;Bahia;28043,00000000001;8;232294,6627713401;3,4439017687956195;2,63522231866936885;1,2180918644155196;0;0;;0,620;;71,6053108026554;1,347817340575337;Não significativo;0,4867264705882353;Não significativo;0;Sem cluster relevante;9,74740142611619e-01;Estável
3142700;Montalvânia;MG;Norte de Minas;14060,00000000001;2;115654,9114100692;1,7292823760062774;2,62312021294087661;0,6116390463212987;0;0;;0,613;;72,9983319432861;17,243536280233528;Não significativo;0,2344491525423729;Hot spot;0;Sem cluster relevante;;Não estimável
2903201;Barreiras;BA;Bahia;159734,00000000003;36;1291822,0317303585;2,7867615751822283;2,62159512985612908;0,9856644674224742;0;0;;0,721;;93,9730664508058;75,667819559938181;Não significativo;0,4998000000000000;Não significativo;0;Sem cluster relevante;9,93939663231277e-01;Estável
2910750;Fátima;BA;Bahia;17894,99999999999;5;144160,7347340384;3,4683508024736991;2,60533598311644488;1,2267393726824307;0;0;;0,559;;90,4278782531981;42,670195559476547;Não significativo;0,4866932668329177;Não significativo;0;Sem cluster relevante;9,38138159100349e-01;Estável
2907400;Catolândia;BA;Bahia;3434,00000000000;2;28407,4324675303;7,0404109990792056;2,58981410888456809;2,4901602704884995;0;0;;0,582;;65,2715939447907;2,048085485307213;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
2913804;Ipecaetá;BA;Bahia;13708,99999999999;5;113369,3655335392;4,4103625141315614;2,58784898256681428;1,5599244863089039;0;0;;0,550;;67,2842515845929;2,852267186738177;Não significativo;0,4479010600706714;Não significativo;0;Sem cluster relevante;1,37632528631371e+00;Estável
3132008;Itacambira;MG;Norte de Minas;4252,00000000000;1;38604,4950393302;2,5903719216666388;2,48110172268629725;0,9162023702830482;0;0;;0,628;;37,4056280027454;7,824296499656828;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
2922201;Muniz Ferreira;BA;Bahia;7190,00000000000;1;59129,4063455149;1,6912058852014025;2,47445929537280529;0,5981715705369558;0;0;;0,617;;61,4218693612414;27,426921688920970;Não significativo;0,4866932668329177;Não significativo;0;Sem cluster relevante;;Não estimável
2905305;Cafarnaum;BA;Bahia;17466,00000000000;1;145203,1879990044;0,6886901133374955;2,40035645890224281;0,2435864552702316;0;0;;0,584;;77,5197798417613;4,901960784313726;Não significativo;0,4142352941176471;Não significativo;0;Sem cluster relevante;;Não estimável
2914109;Ipupiara;BA;Bahia;9934,99999999999;2;80273,6891310301;2,4914763749494750;2,36430484417411124;0,8812234803580811;0;0;;0,590;;83,3849619825401;43,424387496479866;Não significativo;0,4479010600706714;Não significativo;0;Sem cluster relevante;;Não estimável
2921005;Mata de São João;BA;Bahia;42565,99999999998;9;363420,7199450829;2,4764685957806711;2,32628466895208907;0,8759152994238559;0;0;;0,668;;89,7683523654160;47,732463295269170;Não significativo;0,4397193548387097;Não significativo;0;Sem cluster relevante;3,96846188840003e+00;Crescente
2931707;Terra Nova;BA;Bahia;10797,99999999999;2;95765,8568147443;2,0884269890352778;2,31277507167113638;0,7386668074621965;0;0;;0,578;;84,3007915567282;68,443271767810018;Não significativo;0,4867264705882353;Não significativo;0;Sem cluster relevante;;Não estimável
2919108;Lamarão;BA;Bahia;9015,00000000000;2;69787,8522752581;2,8658282706732057;2,29735456070390542;1,0136299858923752;0;0;;0,518;;88,8534014691792;16,640051101884382;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
2924900;Planaltino;BA;Bahia;8022,00000000000;3;70031,1732192451;4,2838065708366226;2,29611339813528792;1,5151622441573493;0;0;;0,572;;68,7200547570157;0,889801505817933;Não significativo;0,4479010600706714;Não significativo;0;Sem cluster relevante;;Não estimável
3141009;Mato Verde;MG;Norte de Minas;12038,00000000000;3;98369,5880635322;3,0497230486138087;2,21151112638269609;1,0786727042845097;0;0;;0,662;;76,5442764578834;24,298056155507560;Não significativo;0,4162507246376812;Não significativo;0;Sem cluster relevante;;Não estimável
2919306;Lençóis;BA;Bahia;10774,00000000000;3;89917,2133069508;3,3364023301732972;2,17868891482755123;1,1800698183741545;0;0;;0,623;;87,9050778259760;47,512120438887472;Não significativo;0,4660287066246057;Não significativo;0;Sem cluster relevante;;Não estimável
3107307;Bocaiúva;MG;Norte de Minas;48031,99999999997;1;397038,1507583203;0,2518649651400141;2,15976885500216298;0,0890834540485863;0;0;;0,700;;83,4194429597957;79,832531623017999;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
2922854;Nova Redenção;BA;Bahia;7538,00000000000;2;67020,5260904768;2,9841604008002363;2,14509324690102243;1,0554835039899899;0;0;;0,567;;91,1564625850340;2,418745275888133;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
2901304;Andaraí;BA;Bahia;13080,00000000001;2;106009,5889894419;1,8866217849398426;2,14035948960624012;0,6672892555434236;0;0;;0,555;;60,6734006734007;16,498316498316498;Não significativo;0,4866932668329177;Não significativo;0;Sem cluster relevante;;Não estimável
2915007;Itaeté;BA;Bahia;13472,00000000000;4;119043,8779123954;3,3601055931188721;2,13946892425129809;1,1884535510391556;0;0;;0,572;;73,2363315696649;21,935626102292769;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
3151206;Pirapora;MG;Norte de Minas;55606,00000000003;12;453549,2095070902;2,6457989008604823;2,11067004377016998;0,9358066322387428;0;0;;0,731;;97,6672258335081;49,711679597399872;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;5,51980846598645e-01;Decrescente
2901106;Amélia Rodrigues;BA;Bahia;24138,00000000001;4;198677,4271910475;2,0133137702420587;2,07853836200641862;0,7120996151133624;0;0;;0,666;;82,0581395348837;7,546511627906977;Não significativo;0,4866932668329177;Não significativo;0;Sem cluster relevante;;Não estimável
2928901;São Desidério;BA;Bahia;32828,00000000003;7;272349,3646365459;2,5702281366955271;2,06484914242989159;0,9090776082430357;0;0;;0,579;;73,8888888888889;1,101532567049808;Não significativo;0,4772403030303030;Não significativo;0;Sem cluster relevante;6,98829922838707e-01;Estável
2920601;Maragogipe;BA;Bahia;35859,00000000002;7;325587,6165268907;2,1499589187913299;2,05747338404110902;0,7604303617298451;0;0;;0,621;;64,7340384466919;42,870377518721533;Não significativo;0,4520062068965517;Não significativo;0;Sem cluster relevante;9,95349394197083e-01;Estável
2931608;Teolândia;BA;Bahia;15331,99999999999;2;122773,7432930327;1,6290128054713284;2,05133426302610200;0,5761741706318354;0;0;;0,555;;41,2249208025343;25,364308342133050;Não significativo;0,2431166666666666;Não significativo;0;Sem cluster relevante;;Não estimável
2919405;Licínio de Almeida;BA;Bahia;11833,99999999999;1;97787,5454156969;1,0226251162650406;2,04827240232534713;0,3616976958390548;0;0;;0,621;;76,4324862979571;1,096163428001993;Não significativo;0,4384483333333333;Não significativo;0;Sem cluster relevante;;Não estimável
2916005;Itanhém;BA;Bahia;17813,00000000000;5;149759,1274809734;3,3386946652952698;2,03896691671674768;1,1808806065295800;0;0;;0,637;;72,2156920364384;68,586541287099621;Não significativo;0,4866932668329177;Não significativo;0;Sem cluster relevante;1,46003654845461e+00;Crescente
3127073;Fruta de Leite;MG;Norte de Minas;4647,00000000000;0;39759,9567752465;0,0000000000000000;2,03736017153683724;0,0000000000000000;0;0;;0,544;;62,1822690638562;0,309981401115933;Não significativo;0,4891527058823530;Não significativo;0;Sem cluster relevante;;Não estimável
2917201;Ituaçu;BA;Bahia;17914,00000000000;3;149090,1978177261;2,0122047216462366;2,01190846988896155;0,7117073498391165;0;0;;0,570;;60,9271523178808;6,913261185591988;Não significativo;0,4587622149837134;Não significativo;0;Sem cluster relevante;;Não estimável
3139300;Manga;MG;Norte de Minas;18885,99999999999;3;149536,4011304658;2,0062004818362555;2,01181111223237563;0,7095836784467425;0;0;;0,642;;79,1074055909760;27,023050514958314;Não significativo;0,4234558139534884;Não significativo;0;Sem cluster relevante;;Não estimável
2901403;Angical;BA;Bahia;13731,99999999999;1;111875,2181234294;0,8938530058522185;1,99968972121969601;0,3161516057970237;0;0;;0,625;;65,4421469423669;0,483941926968764;Não significativo;0,4866932668329177;Não significativo;0;Sem cluster relevante;;Não estimável
2911857;Heliópolis;BA;Bahia;12309,00000000001;4;103163,7347441920;3,8773315156905892;1,98563360577907311;1,3713939281596532;0;0;;0,563;;68,0062513954008;10,337128823398080;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
2933174;Varzedo;BA;Bahia;9913,00000000001;1;75891,6851876123;1,3176674065517113;1,98064493513797024;0,4660527667975389;0;0;;0,586;;57,2059635560464;29,431253451131973;Não significativo;0,4537265306122449;Não significativo;0;Sem cluster relevante;;Não estimável
2925600;Presidente Dutra;BA;Bahia;15130,00000000000;2;122447,8036119519;1,6333490197490026;1,97851026850467870;0,5777078692355109;0;0;;0,614;;96,4451027587484;1,777448620625810;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
2906709;Cândido Sales;BA;Bahia;25246,99999999999;4;204524,8269559762;1,9557527853872709;1,97413025241007856;0,6917405653882357;0;0;;0,601;;77,1766029246344;7,412823397075366;Não significativo;0,3636190839694657;Não significativo;0;Sem cluster relevante;;Não estimável
2919553;Luís Eduardo Magalhães;BA;Bahia;107909,00000000009;12;810258,1771745482;1,4810094286052389;1,95902489888833409;0,5238260720594261;0;0;;0,716;;92,0505200594354;65,202795663419735;Não significativo;0,4790476190476191;Não significativo;0;Sem cluster relevante;3,85323108837361e-01;Estável
2902104;Araci;BA;Bahia;48294,00000000002;8;416271,4296590074;1,9218229813545633;1,95279271090378237;0,6797397532199178;0;0;;0,534;;64,3367377058858;33,874490820001178;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;1,01595390761721e+00;Estável
2917607;Jaguaquara;BA;Bahia;45963,99999999996;8;406340,6027457911;1,9687916850890836;1,94326286012235294;0,6963523629115032;0;0;;0,580;;83,7888784165881;45,604775369148605;Não significativo;0,4167033175355451;Não significativo;0;Sem cluster relevante;1,02647839064225e+00;Estável
2908903;Coração de Maria;BA;Bahia;26692,00000000001;7;201031,8405180339;3,4820354735657171;1,93305993583277758;1,2315795765103752;0;0;;0,592;;42,7451858486341;2,630989699955217;Não significativo;0,4814220289855072;Não significativo;0;Sem cluster relevante;9,99462614291519e-01;Estável
2902302;Aratuípe;BA;Bahia;8677,00000000000;1;70801,6914875861;1,4123956348914823;1,92758895703557598;0,4995576958047108;0;0;;0,575;;59,4091201027617;28,837508028259474;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
3109402;Buritizeiro;MG;Norte de Minas;23910,00000000002;4;208223,8699191937;1,9210093451592731;1,92211386979669441;0,6794519739228841;0;0;;0,624;;89,6526418786693;5,418297455968689;Não significativo;0,4998000000000000;Não significativo;0;Sem cluster relevante;;Não estimável
3162450;São João das Missões;MG;Norte de Minas;13024,00000000000;2;105551,6478358495;1,8948069888120891;1,91466769114434698;0,6701843236710063;0;0;;0,529;;59,6388888888889;0,472222222222222;Não significativo;0,3549860655737705;Não significativo;0;Sem cluster relevante;;Não estimável
2923605;Paramirim;BA;Bahia;20351,00000000001;3;169659,3827889314;1,7682487998510623;1,91236349754826152;0,6254212872379142;0;0;;0,615;;89,1895888790299;27,832002366163856;Não significativo;0,4866932668329177;Não significativo;0;Sem cluster relevante;;Não estimável
2924801;Piritiba;BA;Bahia;17566,00000000000;3;170221,4775654463;1,7624097986381113;1,90408878899408918;0,6233560599604546;0;0;;0,578;;83,6145310837513;36,206110351117196;Não significativo;0,4660287066246057;Não significativo;0;Sem cluster relevante;;Não estimável
2908200;Conceição da Feira;BA;Bahia;20800,00000000001;3;175642,6120217874;1,7080137703872615;1,89234846327590311;0,6041164405063700;0;0;;0,634;;86,7542972699697;8,782319803553374;Não significativo;0,4866932668329177;Não significativo;0;Sem cluster relevante;;Não estimável
2924108;Pedrão;BA;Bahia;6235,00000000000;0;54854,3596513797;0,0000000000000000;1,89168364086378138;0,0000000000000000;0;0;;0,588;;80,0664451827243;5,030849549121974;Não significativo;0,4772403030303030;Não significativo;0;Sem cluster relevante;;Não estimável
2911808;Guaratinga;BA;Bahia;19048,99999999999;3;160319,2383730324;1,8712663747937537;1,88742715689705198;0,6618581191668900;0;0;;0,558;;65,4334621755936;52,733296521258978;Não significativo;0,3683943661971831;Não significativo;1;Cluster de alto risco esporádico (1-2 anos);;Não estimável
2918605;Jussiape;BA;Bahia;7379,00000000000;0;54357,2909982168;0,0000000000000000;1,88641745004056838;0,0000000000000000;0;0;;0,602;;75,9178839320963;17,726016581129095;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
2927002;Rio Real;BA;Bahia;35361,99999999999;6;308887,2628411794;1,9424562686111861;1,88523065916773058;0,6870376499169626;0;0;;0,572;;78,6612864941847;3,093599177150091;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;1,39328208377469e+00;Estável
2925907;Quijingue;BA;Bahia;25272,00000000001;6;214440,7126598623;2,7979761518126325;1,88521582285167444;0,9896310104522823;0;0;;0,544;;78,3549783549784;8,202323991797677;Não significativo;0,3636190839694657;Não significativo;0;Sem cluster relevante;2,17665369884775e+00;Crescente
2922003;Mucuri;BA;Bahia;37977,00000000000;6;325022,8127272427;1,8460242681596524;1,87525213147986447;0,6529301047239983;0;0;;0,665;;50,0822368421053;36,333732057416270;Não significativo;0,3274336538461539;Não significativo;0;Sem cluster relevante;1,07532709343097e+00;Estável
2924652;Pintadas;BA;Bahia;10325,00000000000;3;83790,1944399940;3,5803712117513213;1,87523767778288120;1,2663604647896216;0;0;;0,612;;66,7694896242288;47,952888390353337;Não significativo;0,3904098837209302;Não significativo;0;Sem cluster relevante;;Não estimável
2918555;Jussari;BA;Bahia;5888,00000000000;1;47176,8880786434;2,1196819899036381;1,86803447830209235;0,7497215543266414;0;0;;0,567;;86,8750000000000;66,778846153846146;Não significativo;0,4479010600706714;Não significativo;0;Sem cluster relevante;;Não estimável
2915304;Itagimirim;BA;Bahia;6347,00000000000;2;53169,9706796656;3,7615217282128066;1,86248616604580697;1,3304325507985013;0;0;;0,634;;81,4498933901919;77,057569296375263;Não significativo;0,4326241228070176;Não significativo;0;Sem cluster relevante;;Não estimável
2923357;Ourolândia;BA;Bahia;19243,00000000001;3;148974,9871409613;2,0137608719250135;1,86072794128328778;0,7122577528766135;0;0;;0,560;;54,1475409836066;15,672131147540982;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
3155603;Rio Pardo de Minas;MG;Norte de Minas;28271,00000000001;2;239099,8378924813;0,8364706633131898;1,85533262748765937;0,2958557410191095;0;0;;0,624;;48,0777537796976;20,464362850971924;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
2908408;Conceição do Coité;BA;Bahia;67825,00000000006;10;547500,5995545560;1,8264820181267301;1,83114552226654737;0,6460181027635586;0;0;;0,611;;83,9618765918988;33,127927039684494;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;6,45103234659362e-01;Decrescente
2904605;Brumado;BA;Bahia;70510,00000000001;10;560299,2770470618;1,7847604681381837;1,79693608892303014;0,6312613866828830;0;0;;0,656;;79,9877725697982;61,422457713470557;Não significativo;0,2717506493506494;Não significativo;0;Sem cluster relevante;9,10669776636932e-01;Estável
2918704;Lafaiete Coutinho;BA;Bahia;4075,00000000000;2;31508,3575924919;6,3475222220931649;1,77947447022628613;2,2450887676254330;0;0;;0,599;;60,5739238927012;51,278852152214597;Não significativo;0,4308206278026906;Não significativo;0;Sem cluster relevante;;Não estimável
2922706;Nova Canaã;BA;Bahia;13715,00000000000;2;121461,0774468070;1,6466180294472397;1,77052095814435972;0,5824010555826713;0;0;;0,545;;56,9769769769770;48,648648648648653;Não significativo;0,4390558704453442;Não significativo;0;Sem cluster relevante;;Não estimável
2932408;Uibaí;BA;Bahia;13432,00000000000;2;110408,1627352248;1,8114602674770506;1,76801469201259742;0,6407049801822335;0;0;;0,617;;96,9019286007386;1,231021748050882;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
2920403;Manoel Vitorino;BA;Bahia;13860,00000000000;2;109185,8196919398;1,8317396944427962;1,76247965169127818;0,6478777181580390;0;0;;0,566;;57,8238341968912;0,476683937823834;Não significativo;0,4891527058823530;Não significativo;0;Sem cluster relevante;;Não estimável
2901601;Antas;BA;Bahia;14206,00000000001;1;136400,2542194357;0,7331364635077855;1,72979274747581413;0,2593069203647766;0;0;;0,592;;79,7279214986619;60,548617305976805;Não significativo;0,4984820359281438;Não significativo;0;Sem cluster relevante;;Não estimável
3150570;Pintópolis;MG;Norte de Minas;7084,00000000000;1;58761,1226061875;1,7018054721349063;1,72259638884980348;0,6019205946022913;0;0;;0,594;;50,3514938488576;2,284710017574692;Não significativo;0,3904098837209302;Não significativo;0;Sem cluster relevante;;Não estimável
2918753;Lagoa Real;BA;Bahia;14105,00000000000;2;120384,8029168234;1,6613392650414893;1,71173215351129904;0,5876078874017364;0;0;;0,545;;67,3450720329293;0,251543562771553;Não significativo;0,4931510489510489;Não significativo;0;Sem cluster relevante;;Não estimável
2913101;Ibititá;BA;Bahia;16968,99999999999;2;137622,8854785312;1,4532466697277573;1,70916776632797429;0,5140065147686801;0;0;;0,602;;95,2856904880893;2,098950524737631;Não significativo;0,4018379888268156;Não significativo;0;Sem cluster relevante;;Não estimável
2908606;Conde;BA;Bahia;23654,00000000001;3;200313,8368406759;1,4976499114168118;1,70686392295723577;0,5297117325960831;0;0;;0,560;;67,9036458333333;16,223958333333332;Não significativo;0,4587622149837134;Não significativo;0;Sem cluster relevante;;Não estimável
2933059;Várzea da Roça;BA;Bahia;13800,00000000000;2;112857,4570346626;1,7721469653402939;1,67389301682025171;0,6268000500445661;0;0;;0,539;;75,4521963824289;16,895249453388988;Não significativo;0,4860887931034483;Não significativo;0;Sem cluster relevante;;Não estimável
2927507;Santa Bárbara;BA;Bahia;20952,00000000001;4;169135,0173432009;2,3649744818267799;1,66578994355860344;0,8364803554983365;0;0;;0,583;;71,8307924735613;9,380579590715561;Não significativo;0,4790476190476191;Não significativo;0;Sem cluster relevante;;Não estimável
2926608;Ribeira do Pombal;BA;Bahia;54010,00000000001;7;436391,4126693450;1,6040645614866669;1,66369454327291688;0,5673500940264805;0;0;;0,601;;90,6024970211884;23,524840698337044;Não significativo;0,4866932668329177;Não significativo;0;Sem cluster relevante;9,52015599719864e-01;Estável
